15:46:55	65	23.59	33.93	1.9246221634455336
15:47:10	50	23.60	33.95	1.9251993677085042
15:48:00	59	23.62	33.95	1.9275208094509488
15:48:59	61	23.63	33.88	1.9307264703328624
15:50:00	59	23.63	33.93	1.929266453340778
15:51:04	56	23.56	33.95	1.9205638064278636
15:52:07	53	23.45	34.13	1.9026668942291909
15:52:10	50	23.37	34.17	1.8923535895916423
15:53:11	49	23.37	34.17	1.8923535895916423
15:54:05	55	23.34	34.15	1.889503202051313
15:54:56	64	23.33	34.15	1.8883626358609837
15:56:00	59	23.36	34.15	1.8917861393193236
15:56:03	57	23.38	34.10	1.8955096560960472
15:56:04	56	23.38	34.10	1.8955096560960472
15:57:08	52	23.40	34.08	1.8983751125177453
15:58:01	59	23.41	34.03	1.9009618895729947
15:58:04	56	23.42	34.05	1.9015327039379957
15:58:55	65	23.44	34.10	1.9023853807619453
16:00:00	59	23.47	33.95	1.9101694103242204
16:00:59	61	23.53	33.88	1.919125275709844
16:01:59	61	23.58	33.83	1.926373866953466
16:02:59	61	23.59	33.76	1.929574271327867
16:04:01	59	23.58	33.76	1.9284117416804833
16:05:00	59	23.49	33.74	1.9185555625339505
16:06:00	59	23.37	33.95	1.8986777243282391
16:06:03	57	23.31	34.10	1.887515412808567
16:07:02	58	23.33	34.10	1.8897964723346823
16:08:00	59	23.30	34.08	1.8869482814167742
16:08:02	58	23.31	34.05	1.8889475185845976
16:09:04	56	23.33	34.00	1.8926641452820794
16:10:03	57	23.33	34.03	1.8918038433978603
16:10:05	55	23.34	34.08	1.8915117855614663
16:11:04	56	23.34	34.08	1.8915117855614663
16:12:02	58	23.40	34.10	1.8977991491947728
16:12:04	56	23.44	34.03	1.9044061239585057
16:13:02	58	23.44	34.00	1.905272156757032
16:14:00	59	23.48	34.03	1.90900691215867
16:15:01	59	23.52	33.95	1.915937993681225
16:15:03	57	23.58	33.81	1.9269561168754707
16:16:02	58	23.56	33.81	1.924634645684486
16:16:04	56	23.56	33.83	1.9240530972192542
16:17:05	55	23.56	33.81	1.924634645684486
16:17:06	54	23.52	33.78	1.9208692496831299
16:19:01	59	23.41	33.95	1.903267133640993
16:20:01	59	23.34	34.03	1.8929464880687183
16:21:01	59	23.31	34.05	1.8889475185845976
16:21:04	56	23.31	34.08	1.8880882551189793
16:22:02	58	23.30	34.08	1.8869482814167742
16:23:01	59	23.33	34.08	1.8903700069241618
16:23:04	56	23.33	34.10	1.8897964723346823
16:24:01	59	23.33	34.10	1.8897964723346823
16:24:04	56	23.36	34.05	1.8946590112089507
16:25:05	55	23.40	34.10	1.8977991491947728
16:26:03	57	23.40	34.10	1.8977991491947728
16:26:05	55	23.44	34.08	1.9029627359609629
16:27:04	56	23.44	34.08	1.9029627359609629
16:28:01	59	23.49	34.17	1.9061049302989732
16:28:03	57	23.55	34.08	1.9156286529024025
16:29:00	59	23.53	34.05	1.9141910455696343
16:29:59	61	23.55	33.98	1.9185346429705192
16:31:01	59	23.53	34.17	1.91070805958831
16:31:03	57	23.44	34.10	1.9023853807619453
16:32:04	56	23.42	34.08	1.900667715596553
16:32:06	54	23.36	34.22	1.8897751289965847
16:33:08	52	23.34	34.20	1.8880684995440604
16:34:00	59	23.30	34.25	1.882082061637635
16:34:59	61	23.29	34.20	1.8823760042583688
16:36:01	59	23.30	34.17	1.8843720474160532
16:36:03	57	23.30	34.15	1.884944543860658
