18:03:03	23.24	32.46	1.9263254844140187
18:04:01	23.22	32.44	1.9245684676823935
18:04:43	23.24	32.41	1.9277515471060638
18:05:42	23.25	32.36	1.930343631295353
18:06:01	23.25	32.34	1.9309144011449375
18:07:00	23.24	32.36	1.9291776097981084
18:08:43	23.28	32.19	1.9387057341513219
18:08:59	23.31	32.09	1.9450860650050041
18:10:00	23.31	32.02	1.9470910130914474
18:11:01	23.32	31.95	1.95027339039817
18:12:01	23.36	31.90	1.9564257568359293
18:13:01	23.35	31.87	1.9561063160702974
18:14:04	23.39	31.80	1.962849919373519
18:14:44	23.40	31.75	1.9654748396440551
18:15:01	23.39	31.78	1.963425535185652
18:15:58	23.38	31.78	1.9622408002863783
18:17:03	23.36	31.73	1.9613096390482951
18:18:08	23.36	31.68	1.9627460749931083
18:19:02	23.36	31.65	1.9636079365599968
18:20:03	23.36	31.53	1.9670553828275488
18:21:01	23.36	31.51	1.967629957205474
18:22:02	23.33	31.51	1.964069201672267
18:23:00	23.35	31.41	1.9693135508478161
18:23:44	23.38	31.26	1.9771977808807628
18:24:00	23.39	31.21	1.9798305858314424
18:24:43	23.40	31.19	1.9816018126872883
18:25:12	23.39	31.14	1.9818452411739078
18:26:02	23.40	31.14	1.98304172099472
18:26:44	23.38	31.09	1.9820875629981578
18:27:00	23.36	31.07	1.9802705935198326
18:28:00	23.36	31.09	1.9796960191419073
18:28:59	23.35	31.04	1.979936761429733
18:30:04	23.31	31.04	1.9751602863016509
18:30:46	23.31	30.99	1.9765923920776816
18:31:58	23.31	30.97	1.9771652343880937
18:33:02	23.33	30.90	1.9815620066513893
18:34:04	23.33	30.87	1.9824223085356083
18:35:05	23.33	30.82	1.9838561450093068
18:36:03	23.32	30.80	1.9832317210220922
18:37:03	23.33	30.75	1.985863516072485
18:37:46	23.35	30.70	1.9896986306131161
18:38:43	23.33	30.68	1.9878708871356625
18:39:43	23.33	30.63	1.9893047236093613
18:40:00	23.35	30.60	1.9925697686082289
18:41:44	23.33	30.56	1.9913120946725393
18:42:00	23.33	30.48	1.993606233030457
18:45:02	23.29	30.48	1.9887960458365015
18:45:44	23.28	30.51	1.9867373759943274
18:46:00	23.28	30.43	1.9890245970344709
18:47:00	23.28	30.38	1.9904541101845603
18:48:04	23.28	30.36	1.9910259154445962
18:48:46	23.29	30.38	1.9916567996423653
18:49:42	23.28	30.34	1.9915977207046316
18:51:00	23.29	30.31	1.99365932730647
18:51:58	23.32	30.26	1.9987078067063686
18:53:45	23.31	30.19	1.999506084494174
18:55:58	23.31	30.24	1.9980739787181432
18:57:06	23.25	30.24	1.990845235351328
18:57:59	23.16	30.34	1.9772065774191308
18:59:04	23.03	30.43	1.9591842190428934
19:00:58	22.82	30.82	1.9235771352111228
19:02:00	22.78	30.95	1.9153118263560691
19:03:49	22.78	30.97	1.9147570655084643
19:04:32	22.88	30.92	1.9277940419485617
19:05:43	23.03	30.73	1.9507358179258476
19:06:01	23.09	30.63	1.960657263426585
19:06:46	23.10	30.58	1.9632577171556007
19:07:43	23.17	30.48	1.9744262433579685
19:08:43	23.22	30.36	1.9838210196773518
19:09:01	23.27	30.31	1.9912521648073018
19:09:59	23.28	30.29	1.9930272338547212
19:11:05	23.31	30.19	1.999506084494174
19:11:47	23.31	30.12	2.001511032580617
19:12:43	23.25	30.14	1.9936990845992513
19:13:43	23.18	30.19	1.9838614773627283
19:14:00	23.09	30.29	1.9702669429647868
19:14:58	23.06	30.38	1.9641549185774756
19:16:01	22.96	30.48	1.9494971928800018
19:17:00	22.96	30.58	1.9466929679190126
19:18:00	22.99	30.56	1.9507941075479516
19:19:03	22.98	30.53	1.9504556720575155
19:20:02	22.92	30.56	1.9425421506175362
19:21:04	22.84	30.63	1.931199954140107
19:22:00	22.74	30.70	1.9175887709665296
19:22:58	22.60	30.85	1.8972493286725047
19:24:04	22.46	30.97	1.8779157855857251
19:25:03	22.30	31.14	1.8551485855481014
19:26:00	22.15	31.39	1.8316056938344227
19:27:03	22.00	31.65	1.808053996022718
19:27:59	21.85	31.82	1.7871195499398578
19:29:46	21.57	32.17	1.7477679799644066
19:30:00	21.45	32.29	1.731903112594009
