18:03:05	22.79	30.67	1.9242449174378358
18:04:00	22.79	30.54	1.9278530501259497
18:04:58	22.81	30.49	1.9315815878291982
18:06:03	22.79	30.54	1.9278530501259497
18:06:45	22.77	30.52	1.9260708407701272
18:07:01	22.82	30.37	1.9360895623699117
18:08:03	22.85	30.40	1.9387776608930716
18:09:03	22.81	30.35	1.9354719837764873
18:10:03	22.84	30.25	1.941778820834258
18:10:45	22.81	30.23	1.938806608874164
18:11:00	22.75	30.32	1.9292735337610971
18:12:44	22.75	30.30	1.929827286210512
18:13:00	22.74	30.30	1.9286571044208818
18:13:59	22.71	30.32	1.9245978670904262
18:14:57	22.71	30.35	1.9237692514760074
18:16:01	22.69	30.40	1.920056786547093
18:16:43	22.71	30.32	1.9245978670904262
18:17:00	22.71	30.23	1.9270837139336832
18:17:57	22.74	30.23	1.9305940627753935
18:19:02	22.71	30.23	1.9270837139336832
18:19:44	22.71	30.15	1.9292933555721339
18:20:03	22.73	30.08	1.9335714343700257
18:21:00	22.74	30.05	1.935574812829852
18:21:58	22.71	30.05	1.932055407620197
18:22:59	22.73	29.88	1.9391022451090703
18:24:59	22.71	29.82	1.9384081273307423
18:26:01	22.71	29.80	1.938960537740355
18:26:59	22.67	29.80	1.9342599546292063
18:28:04	22.69	29.76	1.9377124811360318
18:29:01	22.69	29.68	1.9399194429596491
18:29:43	22.67	29.68	1.937566381902077
18:29:59	22.69	29.56	1.9432298856950752
18:31:05	22.69	29.62	1.941574664327362
18:32:06	22.67	29.54	1.9414238803870925
18:33:42	22.71	29.46	1.9483515147037698
18:34:04	22.73	29.38	1.952929271956682
18:34:59	22.73	29.32	1.9545885151783955
18:36:03	22.71	29.32	1.9522183875710581
18:37:02	22.69	29.32	1.9498507711659272
18:38:00	22.67	29.32	1.947485663720688
18:38:58	22.64	29.35	1.9431175989369986
18:40:01	22.62	29.38	1.939935653492261
18:40:44	22.62	29.35	1.940759755299182
18:41:01	22.63	29.32	1.9427629667484687
18:41:42	22.67	29.26	1.9491388773571234
18:42:01	22.64	29.18	1.9477931826853254
18:42:43	22.67	29.13	1.9527208402360663
18:43:01	22.66	29.11	1.9520867871488545
18:44:06	22.67	29.09	1.9538229826603566
18:44:59	22.67	29.07	1.9543740538725014
18:46:02	22.67	29.01	1.9560272675089367
18:47:04	22.69	28.95	1.9600579696001572
18:48:01	22.70	28.91	1.9623518101598842
18:49:01	22.71	28.89	1.96409521137773
18:49:46	22.74	28.79	1.9704400632110617
18:50:01	22.75	28.73	1.9732968534895723
18:50:58	22.73	28.75	1.970351325784673
18:51:59	22.79	28.65	1.9803097484377554
18:53:06	22.77	28.67	1.9773551104221816
18:54:06	22.77	28.63	1.9784639594957396
18:55:02	22.81	28.59	1.9843798185424115
18:55:43	22.78	28.63	1.9796640846782425
18:56:01	22.70	28.71	1.9678725635996366
18:57:00	22.67	28.71	1.964293335691113
18:57:57	22.55	28.83	1.9467508121005344
18:59:02	22.44	28.95	1.9305199122316554
19:00:01	22.32	29.15	1.911085596965367
19:00:44	22.26	29.27	1.9008939501287219
19:01:01	22.30	29.19	1.907683289902136
19:01:59	22.32	29.18	1.910276386409136
19:04:30	22.57	28.95	1.9458307914996913
19:05:11	22.66	28.77	1.9614493137059235
19:05:53	22.70	28.69	1.9684246389436115
19:07:00	22.78	28.59	1.9807736063734525
19:07:59	22.85	28.47	1.9925397425816291
19:09:03	22.95	28.29	2.009692332361981
19:10:03	22.93	28.27	2.0078193161034465
19:10:45	22.89	28.29	2.0024015192620257
19:11:01	22.85	28.37	1.9953253426691193
19:12:04	22.82	28.39	1.9911442418685819
19:12:48	22.75	28.45	1.9810493877813793
19:13:42	22.64	28.55	1.9651203459879485
19:15:03	22.51	28.75	1.9442085263684517
19:15:45	22.47	28.83	1.9373103231015556
19:15:59	22.48	28.83	1.9384881923656962
19:17:05	22.52	28.81	1.9437520035281663
19:18:03	22.63	28.73	1.958980144880636
19:18:59	22.63	28.63	1.9617288191403255
19:19:58	22.57	28.59	1.9556900326670366
19:21:03	22.47	28.65	1.942210082243867
19:21:45	22.36	28.75	1.9265581294155305
19:22:26	22.26	28.87	1.9116440926432343
19:23:08	22.17	28.91	1.9001255276570068
19:24:04	22.07	29.01	1.8859235232083715
19:24:47	21.95	29.18	1.8676860979754706
19:25:02	21.84	29.27	1.852827633859088
19:26:04	21.81	29.40	1.8460361323787364
19:27:00	21.67	29.64	1.8240841156803445
19:27:58	21.56	29.78	1.808243727551724
19:29:03	21.44	29.90	1.7919369797459686
19:29:44	21.30	30.08	1.7720626561867072
